tweet_id,retweet_count,favorite_count,retweeted_status
693267061318012928,925,2622,Original tweet
693262851218264065,568,2459,Original tweet
693231807727280129,841,3133,Original tweet
693155686491000832,3622,8668,Original tweet
693109034023534592,695,1889,Original tweet
693095443459342336,523,2056,Original tweet
692919143163629568,838,2926,Original tweet
692905862751522816,998,2683,Original tweet
692901601640583168,682,1971,Original tweet
692894228850999298,910,2511,Original tweet
692828166163931137,998,3148,Original tweet
692752401762250755,4124,7496,Original tweet
692568918515392513,1737,4739,Original tweet
692535307825213440,1529,3504,Original tweet
692530551048294401,474,2021,Original tweet
692423280028966913,265,1618,Original tweet
692417313023332352,3917,10275,Original tweet
692187005137076224,929,2768,Original tweet
692158366030913536,896,2369,Original tweet
692142790915014657,438,1798,Original tweet
692041934689402880,1424,3724,Original tweet
692017291282812928,1081,3153,Original tweet
691820333922455552,1860,4329,Original tweet
691793053716221953,4732,8910,Original tweet
691756958957883396,1161,3179,Original tweet
691675652215414786,577,2116,Original tweet
691483041324204033,656,2608,Original tweet
691459709405118465,1294,4449,Original tweet
691444869282295808,955,2890,Original tweet
691416866452082688,8689,21253,Original tweet
691321916024623104,747,2828,Original tweet
691096613310316544,1019,3253,Original tweet
691090071332753408,385,1867,Original tweet
690989312272396288,3282,6513,Original tweet
690959652130045952,1421,3902,Original tweet
690938899477221376,2245,4536,Original tweet
690932576555528194,1143,3602,Original tweet
690735892932222976,1442,4134,Original tweet
690728923253055490,597,2384,Original tweet
690690673629138944,898,2547,Original tweet
690649993829576704,325,1435,Original tweet
690607260360429569,19,313,Original tweet
690597161306841088,681,2163,Original tweet
690400367696297985,509,2041,Original tweet
690374419777196032,972,3560,Original tweet
690360449368465409,1006,2925,Original tweet
690348396616552449,573,1644,Original tweet
690248561355657216,477,1845,Original tweet
690021994562220032,1180,3056,Original tweet
690015576308211712,836,2740,Original tweet
690005060500217858,1907,4004,Original tweet
689999384604450816,424,1561,Original tweet
689993469801164801,518,1618,Original tweet
689977555533848577,502,1490,Original tweet
689905486972461056,787,2651,Original tweet
689877686181715968,1344,3323,Original tweet
689835978131935233,850,2369,Original tweet
689661964914655233,1052,3501,Original tweet
689659372465688576,4412,11394,Original tweet
689623661272240129,748,2467,Original tweet
689599056876867584,6265,12795,Original tweet
689557536375177216,519,2257,Original tweet
689517482558820352,1609,3735,Original tweet
689289219123089408,1056,2476,Original tweet
689283819090870273,1250,3624,Original tweet
689280876073582592,819,2197,Original tweet
689275259254616065,285,1273,Original tweet
689255633275777024,1212,2805,Original tweet
689154315265683456,1128,3348,Original tweet
689143371370250240,579,2232,Original tweet
688916208532455424,983,3003,Original tweet
688908934925697024,874,2310,Original tweet
688898160958271489,890,2307,Original tweet
688894073864884227,792,2462,Original tweet
688828561667567616,420,1508,Original tweet
688804835492233216,227,1043,Original tweet
688789766343622656,759,2434,Original tweet
688547210804498433,789,2862,Original tweet
688519176466644993,825,2520,Original tweet
688385280030670848,5035,10180,Original tweet
688211956440801280,937,2426,Original tweet
688179443353796608,669,2328,Original tweet
688116655151435777,888,3093,Original tweet
688064179421470721,408,1878,Original tweet
687841446767013888,2872,6009,Original tweet
687826841265172480,1292,2989,Original tweet
687818504314159109,1080,2758,Original tweet
687807801670897665,801,2625,Original tweet
687732144991551489,750,1935,Original tweet
687704180304273409,950,2660,Original tweet
687664829264453632,576,2121,Original tweet
687494652870668288,654,2104,Original tweet
687480748861947905,281,1760,Original tweet
687476254459715584,619,2187,Original tweet
687460506001633280,614,2243,Original tweet
687399393394311168,702,2081,Original tweet
687317306314240000,10411,22073,Original tweet
687312378585812992,2146,4777,Original tweet
687127927494963200,2591,6004,Original tweet
687124485711986689,577,2371,Original tweet
687109925361856513,2803,6370,Original tweet
687102708889812993,1124,2571,Original tweet
687096057537363968,695,2449,Original tweet
686947101016735744,3582,9433,Original tweet
686760001961103360,1551,3852,Original tweet
686749460672679938,1666,3812,Original tweet
686730991906516992,1350,4543,Original tweet
686683045143953408,912,3072,Original tweet
686618349602762752,1544,4042,Original tweet
686606069955735556,607,2071,Original tweet
686394059078897668,769,1928,Original tweet
686386521809772549,996,3553,Original tweet
686377065986265092,637,2433,Original tweet
686358356425093120,776,2398,Original tweet
686286779679375361,1887,4392,Original tweet
686050296934563840,836,2420,Original tweet
686035780142297088,138,1274,Original tweet
686034024800862208,1324,3424,Original tweet
686007916130873345,472,2704,Original tweet
686003207160610816,735,2009,Original tweet
685973236358713344,611,2326,Original tweet
685943807276412928,696,1801,Original tweet
685906723014619143,3303,8277,Original tweet
685681090388975616,140,2069,Original tweet
685667379192414208,666,2579,Original tweet
685663452032069632,1656,3557,Original tweet
685641971164143616,885,3218,Original tweet
685547936038666240,17465,35052,Original tweet
685532292383666176,1298,3336,Original tweet
685325112850124800,4535,10471,Original tweet
685321586178670592,735,2910,Original tweet
685315239903100929,1234,3676,Original tweet
685307451701334016,496,2262,Original tweet
685268753634967552,1371,3419,Original tweet
685198997565345792,764,2566,Original tweet
685169283572338688,1620,4489,Original tweet
684969860808454144,421,2374,Original tweet
684959798585110529,3487,7004,Original tweet
684940049151070208,1191,3523,Original tweet
684926975086034944,552,3849,Original tweet
684914660081053696,1662,3848,Original tweet
684902183876321280,605,2053,Original tweet
684880619965411328,936,2305,Original tweet
684830982659280897,24514,38551,Original tweet
684800227459624960,1124,2979,Original tweet
684594889858887680,4016,9843,Original tweet
684588130326986752,1592,4489,Original tweet
684567543613382656,1418,3312,Original tweet
684538444857667585,1085,2915,Original tweet
684481074559381504,1320,4249,Original tweet
684460069371654144,628,2169,Original tweet
684241637099323392,3727,8999,Original tweet
684225744407494656,239,1369,Original tweet
684222868335505415,1563,4225,Original tweet
684200372118904832,1177,2394,Original tweet
684195085588783105,595,2108,Original tweet
684188786104872960,1343,3831,Original tweet
684177701129875456,764,2215,Original tweet
684147889187209216,1703,3265,Original tweet
684122891630342144,539,2176,Original tweet
684097758874210310,1621,4515,Original tweet
683857920510050305,1262,4163,Original tweet
683852578183077888,397,2111,Original tweet
683849932751646720,1116,2896,Original tweet
683834909291606017,1265,2880,Original tweet
683828599284170753,1195,3053,Original tweet
683773439333797890,1533,3684,Original tweet
683742671509258241,3781,7162,Original tweet
683515932363329536,3291,8058,Original tweet
683498322573824003,1095,3469,Original tweet
683481228088049664,1118,2878,Original tweet
683462770029932544,761,2676,Original tweet
683449695444799489,1837,4290,Original tweet
683391852557561860,2702,8356,Original tweet
683357973142474752,1059,3238,Original tweet
683142553609318400,1173,3162,Original tweet
683111407806746624,1034,3736,Original tweet
683098815881154561,736,2361,Original tweet
683078886620553216,634,2176,Original tweet
683030066213818368,832,2370,Original tweet
682962037429899265,15043,26239,Original tweet
682808988178739200,210,1953,Original tweet
682788441537560576,1258,2706,Original tweet
682750546109968385,494,1674,Original tweet
682697186228989953,397,1440,Original tweet
682662431982772225,1207,3326,Original tweet
682638830361513985,675,2266,Original tweet
682429480204398592,1320,3769,Original tweet
682406705142087680,2019,8319,Original tweet
682393905736888321,773,2441,Original tweet
682389078323662849,518,1828,Original tweet
682303737705140231,1135,3389,Original tweet
682259524040966145,1375,4578,Original tweet
682242692827447297,1341,3566,Original tweet
682088079302213632,11271,20108,Original tweet
682059653698686977,1915,5442,Original tweet
682047327939461121,1088,3525,Original tweet
682032003584274432,2294,7223,Original tweet
682003177596559360,1722,3464,Original tweet
681981167097122816,1161,3043,Original tweet
681891461017812993,951,2706,Original tweet
681694085539872773,4581,14010,Original tweet
681679526984871937,499,1923,Original tweet
681654059175129088,1045,2903,Original tweet
681610798867845120,533,2100,Original tweet
681579835668455424,1489,3893,Original tweet
681523177663676416,6620,15749,Original tweet
681340665377193984,313,1803,Original tweet
681339448655802368,4598,10202,Original tweet
681320187870711809,863,2918,Original tweet
681302363064414209,2072,4347,Original tweet
681297372102656000,1091,3490,Original tweet
681281657291280384,1258,3520,Original tweet
681261549936340994,308,1597,Original tweet
681242418453299201,624,1645,Original tweet
681231109724700672,540,2629,Original tweet
681193455364796417,1691,4077,Original tweet
680970795137544192,749,2665,Original tweet
680959110691590145,2243,4986,Original tweet
680940246314430465,1225,3544,Original tweet
680934982542561280,497,2285,Original tweet
680913438424612864,705,2609,Original tweet
680889648562991104,418,1945,Original tweet
680836378243002368,1513,3766,Original tweet
680805554198020098,751,2370,Original tweet
680801747103793152,925,2600,Original tweet
680798457301471234,1182,3134,Original tweet
680609293079592961,816,2906,Original tweet
680583894916304897,1514,3939,Original tweet
680497766108381184,2162,4639,Original tweet
680494726643068929,542,1879,Original tweet
680473011644985345,844,2778,Original tweet
680440374763077632,564,1583,Original tweet
680221482581123072,329,1598,Original tweet
680206703334408192,1323,3115,Original tweet
680191257256136705,577,2356,Original tweet
680176173301628928,1760,4263,Original tweet
680161097740095489,828,2538,Original tweet
680145970311643136,1972,3955,Original tweet
680130881361686529,1078,2519,Original tweet
680115823365742593,1028,2972,Original tweet
680100725817409536,1554,3891,Original tweet
680085611152338944,10034,13959,Original tweet
680070545539371008,994,2818,Original tweet
680055455951884288,8067,18278,Original tweet
679877062409191424,726,2155,Original tweet
679872969355714560,749,2365,Original tweet
679862121895714818,706,2678,Original tweet
679854723806179328,1402,3143,Original tweet
679844490799091713,887,2593,Original tweet
679828447187857408,15839,39726,Original tweet
679777920601223168,1281,3390,Original tweet
679736210798047232,918,2311,Original tweet
679729593985699840,937,2367,Original tweet
679722016581222400,539,1817,Original tweet
679530280114372609,2347,5208,Original tweet
679527802031484928,823,2892,Original tweet
679511351870550016,1461,3711,Original tweet
679503373272485890,1673,3484,Original tweet
679475951516934144,728,2304,Original tweet
679462823135686656,21324,34856,Original tweet
679405845277462528,1364,2594,Original tweet
679158373988876288,9193,23568,Original tweet
679148763231985668,1163,3028,Original tweet
679132435750195208,1314,3253,Original tweet
679111216690831360,2893,6514,Original tweet
679062614270468097,9299,18712,Original tweet
679047485189439488,781,2460,Original tweet
679001094530465792,1378,3075,Original tweet
678991772295516161,1333,2537,Original tweet
678969228704284672,528,1796,Original tweet
678800283649069056,1018,2810,Original tweet
678798276842360832,1350,3804,Original tweet
678774928607469569,1043,3037,Original tweet
678767140346941444,1553,3864,Original tweet
678764513869611008,544,1788,Original tweet
678755239630127104,3741,7802,Original tweet
678740035362037760,1926,4099,Original tweet
678708137298427904,2753,6082,Original tweet
678675843183484930,1680,3155,Original tweet
678643457146150913,489,2250,Original tweet
678446151570427904,1785,4358,Original tweet
678424312106393600,2880,5916,Original tweet
678410210315247616,2072,4640,Original tweet
678399652199309312,30742,61794,Original tweet
678396796259975168,478,1731,Original tweet
678389028614488064,473,2044,Original tweet
678380236862578688,1020,2655,Original tweet
678341075375947776,612,1896,Original tweet
678334497360859136,304,1427,Original tweet
678278586130948096,6857,12531,Original tweet
678255464182861824,418,1726,Original tweet
678023323247357953,439,2095,Original tweet
678021115718029313,7148,15018,Original tweet
677961670166224897,1879,3701,Original tweet
677918531514703872,463,1476,Original tweet
677895101218201600,2384,5275,Original tweet
677716515794329600,1104,3323,Original tweet
677700003327029250,1622,3689,Original tweet
677698403548192770,363,1332,Original tweet
677687604918272002,950,2681,Original tweet
677673981332312066,1677,3603,Original tweet
677662372920729601,1101,2134,Original tweet
677644091929329666,886,2040,Original tweet
677573743309385728,819,2322,Original tweet
677565715327688705,513,1409,Original tweet
677557565589463040,1322,2665,Original tweet
677547928504967168,4076,7568,Original tweet
677530072887205888,250,1161,Original tweet
677335745548390400,2017,3328,Original tweet
677334615166730240,328,1477,Original tweet
677331501395156992,265,1189,Original tweet
677328882937298944,1693,3938,Original tweet
677314812125323265,611,1799,Original tweet
677301033169788928,471,1362,Original tweet
677269281705472000,790,2164,Original tweet
677228873407442944,1840,3837,Original tweet
677187300187611136,1033,2981,Original tweet
676975532580409345,1203,3015,Original tweet
676957860086095872,907,2395,Original tweet
676949632774234114,448,1413,Original tweet
676948236477857792,980,2354,Original tweet
676946864479084545,426,1844,Original tweet
676942428000112642,855,2261,Original tweet
676936541936185344,5515,13809,Original tweet
676916996760600576,2002,3231,Original tweet
676897532954456065,817,2426,Original tweet
676864501615042560,808,2294,Original tweet
676821958043033607,17605,25124,Original tweet
676819651066732545,741,1957,Original tweet
676811746707918848,469,1536,Original tweet
676776431406465024,2249,5405,Original tweet
676617503762681856,1108,3149,Original tweet
676613908052996102,219,1183,Original tweet
676606785097199616,490,2039,Original tweet
676603393314578432,440,1280,Original tweet
676593408224403456,2410,4954,Original tweet
676590572941893632,142,1001,Original tweet
676588346097852417,896,2533,Original tweet
676582956622721024,312,1310,Original tweet
676575501977128964,1254,2807,Original tweet
676533798876651520,621,2025,Original tweet
676496375194980353,602,1641,Original tweet
676470639084101634,5224,12616,Original tweet
676440007570247681,748,1863,Original tweet
676430933382295552,385,1526,Original tweet
676263575653122048,609,2243,Original tweet
676237365392908289,331,1335,Original tweet
676219687039057920,31989,67100,Original tweet
676215927814406144,661,1881,Original tweet
676191832485810177,1145,2478,Original tweet
676146341966438401,744,2077,Original tweet
676121918416756736,1297,2335,Original tweet
676101918813499392,1284,3042,Original tweet
676098748976615425,1623,3279,Original tweet
676089483918516224,483,1431,Original tweet
675898130735476737,653,1774,Original tweet
675891555769696257,976,2297,Original tweet
675888385639251968,1067,2581,Original tweet
675878199931371520,1570,4531,Original tweet
675870721063669760,632,1783,Original tweet
675853064436391936,1460,2927,Original tweet
675849018447167488,172,1027,Original tweet
675845657354215424,1000,2477,Original tweet
675822767435051008,591,1652,Original tweet
675820929667219457,260,1140,Original tweet
675798442703122432,3787,11101,Original tweet
675781562965868544,537,1750,Original tweet
675740360753160193,388,1257,Original tweet
675710890956750848,928,2046,Original tweet
675707330206547968,771,2154,Original tweet
675706639471788032,106,693,Original tweet
675534494439489536,470,1953,Original tweet
675531475945709568,428,1276,Original tweet
675522403582218240,316,1122,Original tweet
675517828909424640,507,1414,Original tweet
675501075957489664,6485,18482,Original tweet
675497103322386432,1443,3397,Original tweet
675489971617296384,672,1406,Original tweet
675483430902214656,1081,1985,Original tweet
675432746517426176,627,1623,Original tweet
675372240448454658,563,1838,Original tweet
675362609739206656,262,1136,Original tweet
675354435921575936,18963,35178,Original tweet
675349384339542016,2532,4237,Original tweet
675334060156301312,1436,3007,Original tweet
675166823650848770,1795,3920,Original tweet
675153376133427200,2734,6072,Original tweet
675149409102012420,1878,4037,Original tweet
675147105808306176,273,1026,Original tweet
675146535592706048,349,1300,Original tweet
675145476954566656,1011,2305,Original tweet
675135153782571009,542,1398,Original tweet
675113801096802304,877,2120,Original tweet
675111688094527488,283,1042,Original tweet
675109292475830276,1259,3006,Original tweet
675047298674663426,366,1141,Original tweet
675015141583413248,1335,2918,Original tweet
675006312288268288,252,1057,Original tweet
675003128568291329,517,1672,Original tweet
674999807681908736,1232,2433,Original tweet
674805413498527744,391,934,Original tweet
674800520222154752,949,3240,Original tweet
674793399141146624,1225,2697,Original tweet
674790488185167872,278,1180,Original tweet
674788554665512960,230,871,Original tweet
674781762103414784,1335,2169,Original tweet
674774481756377088,532,1213,Original tweet
674767892831932416,883,1981,Original tweet
674764817387900928,263,852,Original tweet
674754018082705410,488,1456,Original tweet
674752233200820224,516,1580,Original tweet
674743008475090944,607,1514,Original tweet
674742531037511680,55,527,Original tweet
674739953134403584,437,1194,Original tweet
674737130913071104,103,693,Original tweet
674690135443775488,510,1237,Original tweet
674670581682434048,729,1751,Original tweet
674664755118911488,276,994,Original tweet
674646392044941312,557,1533,Original tweet
674644256330530816,311,1111,Original tweet
674638615994089473,650,1806,Original tweet
674632714662858753,637,1617,Original tweet
674606911342424069,115,1013,Original tweet
674468880899788800,2275,6676,Original tweet
674447403907457024,393,1137,Original tweet
674436901579923456,426,1198,Original tweet
674422304705744896,592,1536,Original tweet
674416750885273600,157,731,Original tweet
674410619106390016,515,1289,Original tweet
674394782723014656,635,1607,Original tweet
674372068062928900,346,931,Original tweet
674330906434379776,83,602,Original tweet
674318007229923329,570,1516,Original tweet
674307341513269249,7641,12129,Original tweet
674291837063053312,6533,15817,Original tweet
674271431610523648,800,1682,Original tweet
674269164442398721,255,961,Original tweet
674265582246694913,936,1766,Original tweet
674262580978937856,498,1391,Original tweet
674255168825880576,619,1581,Original tweet
674082852460433408,186,804,Original tweet
674075285688614912,316,1047,Original tweet
674063288070742018,2450,6769,Original tweet
674053186244734976,1441,3576,Original tweet
674051556661161984,530,1564,Original tweet
674045139690631169,710,1520,Original tweet
674042553264685056,142,772,Original tweet
674038233588723717,456,1176,Original tweet
674036086168010753,240,906,Original tweet
674024893172875264,1360,1914,Original tweet
674019345211760640,340,1208,Original tweet
674014384960745472,714,1676,Original tweet
674008982932058114,393,1297,Original tweet
673956914389192708,1069,2091,Original tweet
673919437611909120,401,1251,Original tweet
673906403526995968,1799,3406,Original tweet
673887867907739649,274,994,Original tweet
673716320723169284,843,3289,Original tweet
673715861853720576,2303,3815,Original tweet
673711475735838725,325,1114,Original tweet
673709992831262724,306,908,Original tweet
673708611235921920,315,1153,Original tweet
673707060090052608,434,1177,Original tweet
673705679337693185,439,1337,Original tweet
673700254269775872,638,1532,Original tweet
673697980713705472,2165,4067,Original tweet
673689733134946305,700,1855,Original tweet
673688752737402881,534,1325,Original tweet
673686845050527744,479,1544,Original tweet
673680198160809984,521,1460,Original tweet
673662677122719744,397,1339,Original tweet
673656262056419329,265,769,Original tweet
673636718965334016,404,1194,Original tweet
673612854080196609,802,1691,Original tweet
673583129559498752,403,1273,Original tweet
673580926094458881,297,882,Original tweet
673576835670777856,613,1482,Original tweet
673363615379013632,338,1088,Original tweet
673359818736984064,728,1558,Original tweet
673355879178194945,652,1606,Original tweet
673352124999274496,597,1761,Original tweet
673350198937153538,229,784,Original tweet
673345638550134785,1422,2700,Original tweet
673343217010679808,289,1038,Original tweet
673342308415348736,649,1362,Original tweet
673320132811366400,8705,14441,Original tweet
673317986296586240,293,924,Original tweet
673295268553605120,3484,8046,Original tweet
673270968295534593,400,1134,Original tweet
673240798075449344,798,1510,Original tweet
673213039743795200,929,2410,Original tweet
673148804208660480,688,1822,Original tweet
672997845381865473,786,2092,Original tweet
672995267319328768,328,1001,Original tweet
672988786805112832,314,1039,Original tweet
672984142909456390,593,1338,Original tweet
672980819271634944,1079,1930,Original tweet
672975131468300288,1015,1813,Original tweet
672970152493887488,391,1019,Original tweet
672968025906282496,602,1405,Original tweet
672964561327235073,701,1530,Original tweet
672902681409806336,550,1452,Original tweet
672898206762672129,459,944,Original tweet
672884426393653248,897,1661,Original tweet
672877615439593473,405,1096,Original tweet
672834301050937345,623,1398,Original tweet
672828477930868736,533,1343,Original tweet
672640509974827008,348,1032,Original tweet
672622327801233409,542,1377,Original tweet
672614745925664768,644,1302,Original tweet
672609152938721280,424,1180,Original tweet
672604026190569472,445,1188,Original tweet
672594978741354496,661,1411,Original tweet
672591762242805761,367,1014,Original tweet
672591271085670400,207,782,Original tweet
672538107540070400,404,1089,Original tweet
672523490734551040,189,696,Original tweet
672488522314567680,482,1187,Original tweet
672482722825261057,665,1221,Original tweet
672481316919734272,137,757,Original tweet
672475084225949696,770,1529,Original tweet
672466075045466113,598,1447,Original tweet
672272411274932228,3677,6888,Original tweet
672267570918129665,666,1588,Original tweet
672264251789176834,383,1212,Original tweet
672256522047614977,1699,2999,Original tweet
672254177670729728,800,1515,Original tweet
672248013293752320,656,1833,Original tweet
672245253877968896,169,733,Original tweet
672239279297454080,347,953,Original tweet
672231046314901505,1089,1956,Original tweet
672222792075620352,231,833,Original tweet
672205392827572224,1270,2414,Original tweet
672169685991993344,408,1074,Original tweet
672160042234327040,395,918,Original tweet
672139350159835138,792,1876,Original tweet
672125275208069120,1253,2578,Original tweet
672095186491711488,395,1063,Original tweet
672082170312290304,402,1003,Original tweet
672068090318987265,564,1389,Original tweet
671896809300709376,4519,9016,Original tweet
671891728106971137,618,1415,Original tweet
671882082306625538,1488,3693,Original tweet
671879137494245376,748,1507,Original tweet
671874878652489728,601,1330,Original tweet
671866342182637568,548,1191,Original tweet
671855973984772097,502,977,Original tweet
671789708968640512,3811,7527,Original tweet
671768281401958400,572,1269,Original tweet
671763349865160704,999,1788,Original tweet
671744970634719232,841,1430,Original tweet
671743150407421952,248,779,Original tweet
671735591348891648,819,1534,Original tweet
671729906628341761,4795,9119,Original tweet
671561002136281088,7931,13679,Original tweet
671550332464455680,229,967,Original tweet
671547767500775424,658,1444,Original tweet
671544874165002241,1145,2126,Original tweet
671542985629241344,616,1166,Original tweet
671538301157904385,436,993,Original tweet
671536543010570240,441,1253,Original tweet
671533943490011136,631,1092,Original tweet
671528761649688577,280,896,Original tweet
671520732782923777,582,1499,Original tweet
671518598289059840,319,1010,Original tweet
671511350426865664,791,1734,Original tweet
671504605491109889,3866,7495,Original tweet
671497587707535361,481,980,Original tweet
671488513339211776,516,1073,Original tweet
671486386088865792,226,621,Original tweet
671485057807351808,253,806,Original tweet
671390180817915904,805,1513,Original tweet
671362598324076544,325,1193,Original tweet
671357843010908160,157,426,Original tweet
671355857343524864,119,508,Original tweet
671347597085433856,476,1031,Original tweet
671186162933985280,241,788,Original tweet
671182547775299584,378,1193,Original tweet
671166507850801152,390,931,Original tweet
671163268581498880,1198,1763,Original tweet
671159727754231808,89,401,Original tweet
671154572044468225,241,769,Original tweet
671151324042559489,166,714,Original tweet
671147085991960577,254,713,Original tweet
671141549288370177,713,1246,Original tweet
671138694582165504,448,996,Original tweet
671134062904504320,212,796,Original tweet
671122204919246848,2763,3729,Original tweet
671115716440031232,842,1436,Original tweet
671109016219725825,478,1225,Original tweet
670995969505435648,317,1175,Original tweet
670842764863651840,4324,7989,Original tweet
670840546554966016,213,634,Original tweet
670838202509447168,758,1189,Original tweet
670833812859932673,135,474,Original tweet
670832455012716544,242,780,Original tweet
670826280409919488,4485,5961,Original tweet
670823764196741120,205,824,Original tweet
670822709593571328,105,647,Original tweet
670815497391357952,1708,3410,Original tweet
670811965569282048,295,1202,Original tweet
670807719151067136,546,1234,Original tweet
670804601705242624,1035,2098,Original tweet
670803562457407488,95,362,Original tweet
670797304698376195,262,780,Original tweet
670792680469889025,298,889,Original tweet
670789397210615808,255,700,Original tweet
670786190031921152,218,640,Original tweet
670783437142401025,431,872,Original tweet
670782429121134593,863,1691,Original tweet
670780561024270336,317,831,Original tweet
670778058496974848,77,345,Original tweet
670764103623966721,466,1154,Original tweet
670755717859713024,123,475,Original tweet
670733412878163972,558,1030,Original tweet
670727704916926465,403,887,Original tweet
670717338665226240,547,1301,Original tweet
670704688707301377,405,814,Original tweet
670691627984359425,266,632,Original tweet
670679630144274432,315,799,Original tweet
670676092097810432,45,267,Original tweet
670668383499735048,5537,11452,Original tweet
670474236058800128,835,1635,Original tweet
670468609693655041,90,375,Original tweet
670465786746662913,608,1048,Original tweet
670452855871037440,225,580,Original tweet
670449342516494336,729,1264,Original tweet
670444955656130560,2153,7120,Original tweet
670442337873600512,213,690,Original tweet
670435821946826752,570,1127,Original tweet
670434127938719744,708,1501,Original tweet
670433248821026816,122,345,Original tweet
670428280563085312,694,1484,Original tweet
670427002554466305,179,551,Original tweet
670421925039075328,709,1415,Original tweet
670420569653809152,342,668,Original tweet
670417414769758208,350,604,Original tweet
670411370698022913,991,2176,Original tweet
670408998013820928,249,600,Original tweet
670403879788544000,173,460,Original tweet
670385711116361728,234,593,Original tweet
670374371102445568,295,785,Original tweet
670361874861563904,71,344,Original tweet
670338931251150849,122,451,Original tweet
670319130621435904,1359,4110,Original tweet
670303360680108032,151,452,Original tweet
670290420111441920,315,750,Original tweet
670093938074779648,365,1106,Original tweet
670086499208155136,275,740,Original tweet
670079681849372674,1373,2390,Original tweet
670073503555706880,874,1674,Original tweet
670069087419133954,278,676,Original tweet
670061506722140161,373,822,Original tweet
670055038660800512,357,716,Original tweet
670046952931721218,191,684,Original tweet
670040295598354432,118,801,Original tweet
670037189829525505,306,625,Original tweet
670003130994700288,100,352,Original tweet
669993076832759809,92,344,Original tweet
669972011175813120,175,471,Original tweet
669970042633789440,65,317,Original tweet
669942763794931712,183,536,Original tweet
669926384437997569,115,400,Original tweet
669923323644657664,64,250,Original tweet
669753178989142016,431,858,Original tweet
669749430875258880,71,289,Original tweet
669684865554620416,99,551,Original tweet
669683899023405056,119,412,Original tweet
669682095984410625,146,375,Original tweet
669680153564442624,311,712,Original tweet
669661792646373376,482,860,Original tweet
669625907762618368,1963,3769,Original tweet
669603084620980224,401,1006,Original tweet
669597912108789760,163,550,Original tweet
669583744538451968,1017,1587,Original tweet
669573570759163904,156,467,Original tweet
669571471778410496,1085,1684,Original tweet
669567591774625800,61,248,Original tweet
669564461267722241,133,413,Original tweet
669393256313184256,83,383,Original tweet
669375718304980992,792,1425,Original tweet
669371483794317312,196,524,Original tweet
669367896104181761,172,485,Original tweet
669363888236994561,252,669,Original tweet
669359674819481600,134,390,Original tweet
669354382627049472,1390,2889,Original tweet
669353438988365824,281,687,Original tweet
669351434509529089,207,474,Original tweet
669328503091937280,452,1081,Original tweet
669327207240699904,127,610,Original tweet
669324657376567296,223,525,Original tweet
669216679721873412,422,958,Original tweet
669214165781868544,183,468,Original tweet
669203728096960512,522,1074,Original tweet
669037058363662336,336,698,Original tweet
669015743032369152,403,785,Original tweet
669006782128353280,269,610,Original tweet
669000397445533696,6965,22118,Original tweet
668994913074286592,254,468,Original tweet
668992363537309700,381,802,Original tweet
668989615043424256,356,726,Original tweet
668988183816871936,516,961,Original tweet
668986018524233728,183,578,Original tweet
668981893510119424,340,573,Original tweet
668979806671884288,382,842,Original tweet
668975677807423489,641,1386,Original tweet
668967877119254528,25,161,Original tweet
668960084974809088,263,757,Original tweet
668955713004314625,77,300,Original tweet
668932921458302977,63,284,Original tweet
668902994700836864,107,338,Original tweet
668892474547511297,164,422,Original tweet
668872652652679168,322,566,Original tweet
668852170888998912,184,479,Original tweet
668826086256599040,150,467,Original tweet
668815180734689280,291,610,Original tweet
668779399630725120,409,749,Original tweet
668655139528511488,233,562,Original tweet
668645506898350081,588,962,Original tweet
668643542311546881,576,939,Original tweet
668641109086707712,573,1145,Original tweet
668636665813057536,528,1114,Original tweet
668633411083464705,1788,3024,Original tweet
668631377374486528,349,763,Original tweet
668627278264475648,123,341,Original tweet
668625577880875008,140,417,Original tweet
668623201287675904,851,1551,Original tweet
668620235289837568,45,211,Original tweet
668614819948453888,341,654,Original tweet
668587383441514497,1174,1760,Original tweet
668567822092664832,62,265,Original tweet
668544745690562560,250,561,Original tweet
668542336805281792,231,497,Original tweet
668537837512433665,79,265,Original tweet
668528771708952576,242,496,Original tweet
668507509523615744,116,345,Original tweet
668496999348633600,146,436,Original tweet
668484198282485761,253,453,Original tweet
668480044826800133,162,491,Original tweet
668466899341221888,560,936,Original tweet
668297328638447616,319,656,Original tweet
668291999406125056,34,264,Original tweet
668286279830867968,149,535,Original tweet
668274247790391296,248,886,Original tweet
668268907921326080,261,592,Original tweet
668256321989451776,667,1385,Original tweet
668248472370458624,523,1056,Original tweet
668237644992782336,3100,6614,Original tweet
668226093875376128,115,323,Original tweet
668221241640230912,215,537,Original tweet
668204964695683073,206,586,Original tweet
668190681446379520,210,696,Original tweet
668171859951755264,208,525,Original tweet
668154635664932864,336,522,Original tweet
668142349051129856,306,592,Original tweet
668113020489474048,265,709,Original tweet
667937095915278337,866,1356,Original tweet
667924896115245057,119,318,Original tweet
667915453470232577,59,222,Original tweet
667911425562669056,329,523,Original tweet
667902449697558528,396,905,Original tweet
667886921285246976,1180,2011,Original tweet
667885044254572545,530,868,Original tweet
667878741721415682,127,409,Original tweet
667873844930215936,440,667,Original tweet
667866724293877760,1110,3172,Original tweet
667861340749471744,86,253,Original tweet
667832474953625600,68,303,Original tweet
667806454573760512,535,1111,Original tweet
667801013445750784,101,346,Original tweet
667793409583771648,358,736,Original tweet
